id,abstract,authorships.author.display_name,authorships.institutions.display_name,cited_by_count,title,doi,fwci,is_retracted,language,is_oa,oa_status,primary_location.source.display_name,primary_location.source.type,publication_date,type
https://openalex.org/W7106019790,"Recent years have seen increasing interest in developing robots that are capable of lifelong and reliable operations around humans in home and factory environments. Despite impressive recent progress towards long-horizon tasks such as laundry fold ing, current efforts are predominantly focused on quasi-static tasks in very structured settings. General-purpose robots that assist humans in daily tasks should be capable of performing a wider range of dynamic and dexterous tasks in unstructured environments, safely interact with humans and their environment, and effectively learn from and adapt to new experiences. One promising approach to building robots capable of assistive lifelong opera tions is to endow them with three core capabilities: a metric, semantic, and temporal (memory) understanding of the world, the ability to perform long-horizon reasoning and planning, and the capacity to execute real-time, closed-loop policies that are dex terous, reactive, and safe in dynamic environments. Such an approach necessitates bridging a fundamental gap in the field. On one hand, traditional approaches based on classical control can provide strong guarantees for safety and optimality for real-time reactive control of dynamic tasks; however, they often rely on low-dimensional, fully observable states and often lack semantic awareness. In contrast, recent advances in vision-language-action models capture rich world semantics and generalize to novel settings, but are typically limited to quasi-static tasks and do not explicitly handle safety or adapt to dynamic changes in real time. The goal of this thesis work is to bridge this gap by exploring methods at the intersection of modern control theory, robot learning, and multimodal foundation models, with the goal of learning generalizable and safety-aware robot policies capable of performing complex, dynamic, and interactive tasks in unstructured environments. Towards this goal, this thesis explores various approaches for leveraging strong structural, algorithmic and semantic priors that can enable both generalization as well as real-time reactive control of dynamic tasks. Our works (1; 2) focus on learn ing to perform dynamic pickup tasks using dynamic-Graph Neural Networks (GNNs) as structural priors and differentiable control algorithms (iLQR) as algorithmic priors for learning compositional skills that operate over multiple dynamic modes as well as generalize to complex environments and novel goals. (1) introduces a framework for learning differentiable optimal skills (LQR) for switching linear dynamical systems from expert demonstrations. The resulting control scheme predicts and accounts for discontinuities due to contact, reacts to unanticipated contact events and generalizes to novel goal conditions and skill compositions. (2) extends this framework to non-linear multibody interactive systems by learning stable locally linear dynamics models using dynamic-GNNs, which enables generalization to novel number of objects and interactions unseen during training. MResT (3) combines the seman tic reasoning capabilities of pre-trained frozen vision-language models (used at low frequency), with the adaptiveness of fine-tuned smaller networks (used at high fre quency), to enable zero-shot generalization to semantic scene variations as well as real time closed-loop control of precise and dynamic tasks. This work focuses on learning generalizable multi-task policies using multi-resolution sensing in table-top settings for short-horizon tasks. GraphEQA(4), considers the long-horizon task of embodied question answering in large unseen indoor environments. GraphEQA, in real-time, constructs a multi-modal memory comprising a real-time 3D metric-semantic scene graph and task-relevant images, for grounding a VLM-based hierarchical planner to perform situated and semantically-informed long-horizon exploration and planning. Finally, VLTSafe (5) combines the semantic safety reasoning capabilities of large pre trained VLMs with safety guarantees of low-level reachability-based RL policies to enable safe control of dynamic tasks in cluttered environments. This approach uses a VLM for identifying relevant task- and safety constraints which inform pretrained parameterized reachability-based RL policies during execution. This thesis takes a step towards the development of generalist embodied agents that integrate the semantic understanding and generalizability of multimodal foundation models with robust, closed-loop control policies that ensure efficiency, dexterity and safety and opens new avenues for future research in scalable, safe, and generalizable robot learning","Saxena, Saumya",Carnegie Mellon University,0,Learning Generalizable Robot Skills for Dynamic and Interactive Tasks,https://doi.org/10.1184/r1/30533204,0.0,FALSE,,TRUE,green,KiltHub Repository,repository,2025-01-01,article
https://openalex.org/W4406365662,,Tao He|Xin Hu|Tongtong Wu|Dongyang Zhang|Xiaogang Li|Yuan-Fang Li|F. Richard Yu,Oldham Council|Oldham Council|Australian Regenerative Medicine Institute|Monash University|University of Electronic Science and Technology of China|Oldham Council|Australian Regenerative Medicine Institute|Monash University|Carleton University,0,Lifelong Scene Graph Generation,https://doi.org/10.2139/ssrn.5097096,,FALSE,en,TRUE,green,SSRN Electronic Journal,repository,2025-01-01,preprint
https://openalex.org/W4415820634,,Zhipeng Wang|Qiao Pan|Yanmin Zhou|Rong Jiang|Jiajun Ma|Bin He|Xin Li,Intelligent Systems Research (United States)|Intelligent Systems Research (United States)|Intelligent Systems Research (United States)|Intelligent Systems Research (United States)|Intelligent Systems Research (United States)|Intelligent Systems Research (United States)|Shanghai Maritime University,1,Long-Sequence Task Planning for Flexible Assembly With Spatio-Temporal Scene Graph,https://doi.org/10.1109/tase.2025.3628487,,FALSE,,FALSE,closed,IEEE Transactions on Automation Science and Engineering,journal,2025-01-01,article
https://openalex.org/W4408131094,,Xiaoguang Chang|Damien Teney|Teng Wang|Lele Xu|Changyin Sun,,0,Masked Vision-and-Language Pre-Training for Scene Graph Generation,https://doi.org/10.2139/ssrn.5165690,,FALSE,en,TRUE,green,SSRN Electronic Journal,repository,2025-01-01,preprint
https://openalex.org/W4412856867,,Xuejiao Wang|Ziheng Huang|Weiliang Meng|Changbo Wang|Gaoqi He,,0,Medp: Multimodal-Enhanced Dynamic Prototype Learning for Few-Shot Dynamic Scene Graph Generation,https://doi.org/10.2139/ssrn.5376753,,FALSE,en,TRUE,green,SSRN Electronic Journal,repository,2025-01-01,preprint
https://openalex.org/W4413238099,,Xiaotian Lv|Yue Zhao|Hanlong Yin|Yifei Chen|Jianxing Liu,Harbin Institute of Technology|Harbin Institute of Technology|Harbin Institute of Technology|Harbin Institute of Technology|Harbin Institute of Technology,0,Msg-Clip: Enhancing Clip's Ability to Learn Fine-Grained Structural Associations Through Multi-Modal Scene Graph Alignment,https://doi.org/10.2139/ssrn.5385250,,FALSE,en,TRUE,green,SSRN Electronic Journal,repository,2025-01-01,preprint
https://openalex.org/W4408100020,,Xinyu Lyu|Lianli Gao|Junlin Xie|Pengpeng Zeng|Yulu Tian|Jie Shao|Hengtao Shen,Southwestern University of Finance and Economics||University of Electronic Science and Technology of China|||University of Electronic Science and Technology of China|University of Electronic Science and Technology of China,1,Multi-Concept Learning for Scene Graph Generation,https://doi.org/10.1109/tip.2025.3540296,19.30239969,FALSE,en,FALSE,closed,IEEE Transactions on Image Processing,journal,2025-01-01,article
https://openalex.org/W4408441582,"Neurosymbolic Scene Graph Generation (SGG) is a promising approach that jointly leverages the perception capabilities of deep neural networks and the reasoning capabilities of symbolic techniques for scene understanding and visual reasoning. SGG systematically captures semantic components, including objects and their relationships, in images, enabling structured representations of visual data. However, existing SGG methods exhibit constrained accuracy and limited expressiveness, particularly in long-tail relationship prediction. To address these limitations, we present MuRelSGG, a novel neurosymbolic SGG framework that integrates a Transformer-based multimodal relationship prediction pipeline with common sense knowledge enrichment. This synergistic combination encapsulates global context, long-range dependencies, and complex object interactions to enhance relationship prediction in SGG. The proposed neurosymbolic architecture begins with object detection via Faster R-CNN, followed by a cascade of Multi-Head Attention Transformers (M-HAT) and Vision Transformers (ViT) for relationship prediction. Subsequently, CSKG enrichment refines and augments visual relationships, improving both accuracy and expressiveness. We conduct extensive evaluations on both the Visual Genome (VG) and GQA datasets to assess performance and generalizability. MuRelSGG achieves substantial gains in recall rates (VG: R@ 100=43.2 , mR@ 100=14.9 ; GQA: R@ 100=42.1 ), outperforming state-of-the-art SGG techniques. Ablation studies confirm the critical contributions of M-HAT, ViT, linguistic features, CSKG enrichment and embedding similarity thresholds, demonstrating the effectiveness of structured knowledge integration for long-tail relationship prediction. These findings underscore the potential of combining deep learning architectures with structured knowledge bases to advance visual scene representation and reasoning.",Muhammad Junaid Khan|Adil Masood Siddiqui|Hamid Saeed Khan|Faisal Akram|Muhammad Jaleed Khan,National University of Sciences and Technology|Ollscoil na Gaillimhe – University of Galway|National University of Sciences and Technology|Medical Diagnostic Laboratories (United States)|National University of Sciences and Technology|National University of Sciences and Technology|Ollscoil na Gaillimhe – University of Galway,2,MuRelSGG: Multimodal Relationship Prediction for Neurosymbolic Scene Graph Generation,https://doi.org/10.1109/access.2025.3551267,9.63949029,FALSE,en,TRUE,gold,IEEE Access,journal,2025-01-01,article
https://openalex.org/W7128203524,,Mohammad Rafeeq|Narendra Bijarniya|Chandramani Chaudhary,"National Institute of Technology Calicut|Birla Institute of Technology and Science, Pilani|National Institute of Technology Calicut",0,Next-Event Prediction in Cybercrime Complaint Narratives Using Temporal Event Scene Graphs,https://doi.org/10.5220/0013647000003967,0.0,FALSE,,FALSE,closed,,,2025-01-01,article
https://openalex.org/W4417002434,,Liguang Zhou|Junjie Hu|Yuhongze Zhou|Tin Lun Lam|Yangsheng Xu,"Chinese University of Hong Kong, Shenzhen|Chinese University of Hong Kong, Shenzhen|McGill University|Chinese University of Hong Kong, Shenzhen|Chinese University of Hong Kong, Shenzhen",0,Peer Learning Approach to Unbiased Scene Graph Generation for Traffic Scene Understanding,https://doi.org/10.1109/tits.2025.3635279,,FALSE,,FALSE,closed,IEEE Transactions on Intelligent Transportation Systems,journal,2025-01-01,article
https://openalex.org/W7126756877,,Nathalie S. Borgognon|Laurent Morcozzet|Gaëlle Molinari,,0,Phygital Continuity of Hybrid Collaborative Fabrication Activities in FacLabs,,,FALSE,,FALSE,closed,Open MIND,repository,2025-01-01,other
https://openalex.org/W7115094698,,"Leong, Jing Yun",,0,Revolutionising surgical training through a chain-of-thought approach to visual-question answering,,,FALSE,en,FALSE,closed,DR-NTU (Nanyang Technological University),repository,2025-01-01,other
https://openalex.org/W4410491790,"With the rapid development in the field of artificial intelligence, isolated object-level perception tasks have achieved tremendous success. However, in the field of object group understanding, existing remote sensing scene graph generation (SGG) methods, a structured description of objects and their inter relationships, tend to focus on comprehensive scenes with numerous elements and complex relationships, which may obscure the characterization of high-value relationships. Consequently, in specific scenes, the concise and efficient description of spatial-temporal relationships between high-value objects (such as vehicles and ships) presents a challenge. Simultaneously, the complexity of spatial relationships within the remote sensing object group necessitates the use of global context to aid in predicting these relationships, while fine-grained local context is essential for accurate relationship prediction. To address this, we propose a ship group relationship description (SGRD) method based on remote sensing SGG with a global and local context fusion network, called GLFN. The proposed network integrates global feature fusion through a transformer-based self-attention mechanism and enhances local feature fusion using a graph convolutional network focused on object-specific graph structures. In addition, we introduce a new dataset featuring ship group scene graphs, named SG2, derived and refined from the HRSC2016 dataset. Experimental results demonstrate that GLFN achieves competitive performance on SG2 in specific scenes compared to classical and recent SGG methods, offering potential for relationship-guided change detection and situational awareness.",Qing Rui|Yanan You|Jingyi Cao|Kaiwen Zhu|Yuanyuan Qiao,Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications|Beijing University of Posts and Telecommunications,0,SGRD: A Ship Group Relationship Description Method Based on Scene Graph Generation With a Global-Local Context Fusion Network,https://doi.org/10.1109/jstars.2025.3571939,0.0,FALSE,en,TRUE,gold,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,journal,2025-01-01,article
https://openalex.org/W4409129235,,Weijun Zhuang|Bowen Dong|Zhilin Zhu|Zhijun Li|Jie Liu|Yaowei Wang|Xiaopeng Hong|Xin Li|Wangmeng Zuo,Harbin Institute of Technology|Shenzhen Institute of Information Technology|Harbin Institute of Technology|Harbin Institute of Technology|Shenzhen Institute of Information Technology|Harbin Institute of Technology|Harbin Institute of Technology|Peng Cheng Laboratory|Harbin Institute of Technology|Peng Cheng Laboratory|Harbin Institute of Technology,1,Spatial-Temporal Saliency Guided Unbiased Contrastive Learning for Video Scene Graph Generation,https://doi.org/10.1109/tmm.2025.3557688,4.77340731,FALSE,en,FALSE,closed,IEEE Transactions on Multimedia,journal,2025-01-01,article
https://openalex.org/W4408111717,,Kenta Tsukahara|Ryogo Yamamoto|Tanaka Kanji|Hiroki Tomoe,University of Fukui|University of Fukui|University of Fukui|University of Fukui,0,SSGA: Synthetic Scene Graph Augmentation via Multiple Pipeline Variants,https://doi.org/10.5220/0013098100003912,0.0,FALSE,en,TRUE,gold,,,2025-01-01,article
https://openalex.org/W4413612951,,S Monesh|Senthilkumar NC,Vellore Institute of Technology University|Vellore Institute of Technology University,0,Visformer-Based Features and Mixed Attention-Based Transformer Architectures (Matan) for Scene Graph Generation,https://doi.org/10.2139/ssrn.5405539,,FALSE,en,TRUE,green,SSRN Electronic Journal,repository,2025-01-01,preprint
https://openalex.org/W4406099822,"With the increasing demand for accurate multimodal data analysis in complex scenarios, existing models often struggle to effectively capture and fuse information across diverse modalities, especially when data include varying scales and levels of detail. To address these challenges, this study presents an enhanced Swin Transformer V2-based model designed for robust multimodal data processing. The method analyzes urban economic activities and spatial layout using satellite and street view images, with applications in traffic flow and business activity intensity, highlighting its practical significance. The model incorporates a multi-scale feature extraction module into the window attention mechanism, combining local and global window attention with adaptive pooling to achieve comprehensive multi-scale feature fusion and representation. This approach enables the model to effectively capture information at different scales, enhancing its expressiveness in complex scenes. Additionally, a cross-attention-based multimodal feature fusion mechanism integrates spatial structure information from scene graphs with Swin Transformer’s image classification outputs. By calculating similarities and correlations between scene graph embeddings and image classifications, this mechanism dynamically adjusts each modality’s contribution to the fused representation, leveraging complementary information for a more coherent multimodal understanding. Compared with the baseline method, the proposed bimodal model performs superiorly and the accuracy is improved by 3%, reaching 91.5%, which proves its effectiveness in processing and fusing multimodal information. These results highlight the advantages of combining multi-scale feature extraction and cross-modal alignment to improve performance on complex multimodal tasks.",Chun Zhong|Shihong Zeng|Hongqiu Zhu,Hunan University of Science and Technology|Hunan University of Science and Technology|Central South University,0,Adaptive Multimodal Fusion with Cross-Attention for Robust Scene Segmentation and Urban Economic Analysis,https://doi.org/10.3390/app15010438,0.0,FALSE,en,TRUE,gold,Applied Sciences,journal,2025-01-06,article
https://openalex.org/W4406195336,,Chenghang Lai|Shoumeng Qiu,Fudan University|Fudan University,3,MKER: multi-modal knowledge extraction and reasoning for future event prediction,https://doi.org/10.1007/s40747-024-01741-4,14.45923544,FALSE,en,TRUE,gold,Complex & Intelligent Systems,journal,2025-01-09,article
https://openalex.org/W4406278238,,Zuoxu Wang|Zhijie Yan|Shufei Li|Jihong Liu,Beihang University|Beihang University|Huazhong University of Science and Technology|Nanyang Technological University|Beihang University,33,IndVisSGG: VLM-based scene graph generation for industrial spatial intelligence,https://doi.org/10.1016/j.aei.2024.103107,157.52244122,FALSE,en,FALSE,closed,Advanced Engineering Informatics,journal,2025-01-11,article
https://openalex.org/W4406321963,,S. L. Wang|Fei Zhou|Ming Yang|Lei Shi|Chaohong Tan,Zhejiang Meteorological Bureau|Guangxi Zhuang Autonomous Region Health and Family Planning|Zhejiang Meteorological Bureau|Communication University of China|Guangxi Zhuang Autonomous Region Health and Family Planning|Zhejiang Meteorological Bureau,2,SGG-MVAR: Cross-Modal Retrieval With Scene Graph Generation and Multiview Attribute Relationship Guidance,https://doi.org/10.1109/tcss.2024.3524297,9.54681462,FALSE,en,FALSE,closed,IEEE Transactions on Computational Social Systems,journal,2025-01-13,article
https://openalex.org/W4406523182,,Chi Xie|Shuang Liang|Jie Li|Zhao Zhang|Feng Zhu|Rui Zhao|Yichen Wei,Tongji University|Tongji University|Sensimetrics Corporation|Sensimetrics Corporation|Sensimetrics Corporation|Sensimetrics Corporation|TU Wien,4,<i>RelationLMM</i>: Large Multimodal Model as Open and Versatile Visual Relationship Generalist,https://doi.org/10.1109/tpami.2025.3531452,19.09362924,FALSE,en,FALSE,closed,IEEE Transactions on Pattern Analysis and Machine Intelligence,journal,2025-01-17,article
https://openalex.org/W4407692086,,Suhyeon Lee|Jinwoo Jeong|Taehyun Jeong|Sungjei Kim,Korea Electronics Technology Institute|Korea Electronics Technology Institute|Korea Electronics Technology Institute|Korea University of Technology and Education,0,Language-Guided Semantic Alignment for Point Cloud-Based 3D Scene Graph Generation,https://doi.org/10.1109/iceic64972.2025.10879649,0.0,FALSE,en,FALSE,closed,,,2025-01-19,article
https://openalex.org/W4407691079,,Jaehoon Kim|Byoung Chul Ko,Keimyung University|Keimyung University,1,Semantic Image Retrieval Using Scene Graphs and Natural Language Queries,https://doi.org/10.1109/iceic64972.2025.10879722,4.77340731,FALSE,en,FALSE,closed,,,2025-01-19,article
https://openalex.org/W4406682654,,Maëlic Neau|Paulo E. Santos|Anne-Gwenn Bosser|Alistair Macvicar|Cédric Buche,Centre National de la Recherche Scientifique|Université de Bretagne Occidentale|Flinders University|École nationale d'ingénieurs de Brest|Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance|Institut Universitaire Européen de la Mer|Flinders University|Department of Primary Industries and Regions South Australia|Centre National de la Recherche Scientifique|Université de Bretagne Occidentale|École nationale d'ingénieurs de Brest|Laboratoire des Sciences et Techniques de l’Information de la Communication et de la Connaissance|Institut Universitaire Européen de la Mer|Flinders University|École nationale d'ingénieurs de Brest|Department of Primary Industries and Regions South Australia,0,Mining informativeness in scene graphs: Prioritizing informative relations in Scene Graph Generation for enhanced performance in applications,https://doi.org/10.1016/j.patrec.2025.01.008,0.0,FALSE,en,FALSE,closed,Pattern Recognition Letters,journal,2025-01-21,article
https://openalex.org/W4406761700,"Image-Text Matching (ITM) is a fundamental problem in computer vision. The key issue lies in jointly learning the visual and textual representation to estimate their similarity accurately. Most existing methods focus on feature enhancement within modality or feature interaction across modalities, which, however, neglects the contextual information of the object representation based on the inter-object relationships that match the corresponding sentences with rich contextual semantics. In this article, we propose a Hybrid-modal Interaction with multiple Relational Enhancements (termed Hire ) for ITM, which correlates the intra- and inter-modal semantics between objects and words with implicit and explicit relationship modeling. In particular, the explicit intra-modal spatial-semantic graph-based reasoning network is designed to improve the contextual representation of visual objects with salient spatial and semantic relational connectivities, guided by the explicit relationships of the objects’ spatial positions and their scene graph. We use implicit relationship modeling for potential relationship interactions before explicit modeling to improve the fault tolerance of explicit relationship detection. Then the visual and textual semantic representations are refined jointly via inter-modal interactive attention and cross-modal alignment. To correlate the context of objects with the textual context, we further refine the visual semantic representation via cross-level object-sentence and word-image-based interactive attention. Extensive experiments validate that the proposed hybrid-modal interaction with implicit and explicit modeling is more beneficial for ITM. And the proposed Hire obtains new state-of-the-art results on MS-COCO and Flickr30K benchmarks.",Xuri Ge|Fuhai Chen|Songpei Xu|Fuxiang Tao|Jie Wang|Joemon M. Jose,Shandong University|University of Glasgow|Fuzhou University|University of Glasgow|University of Sheffield|University of Glasgow|University of Glasgow,2,<i>Hire</i> : Hybrid-Modal Interaction with Multiple Relational Enhancements for Image-Text Matching,https://doi.org/10.1145/3714431,9.54681462,FALSE,en,TRUE,green,ACM Transactions on Intelligent Systems and Technology,journal,2025-01-23,article
https://openalex.org/W4406772623,"Scene graph generation (SGG) aims to identify and extract objects from images and elucidate their interrelations. This task faces two primary challenges. Firstly, the long-tail distribution of relation categories causes SGG models to favor high-frequency relations, such as “ on” and “ in” . Secondly, some subject-object pairs may have multiple reasonable relations, which often possess a certain degree of semantic similarity. However, the use of one-hot ground-truth relation labels does not effectively represent the semantic similarities and distinctions among relations. In response to these challenges, we propose a model-agnostic method named Mixup and Balanced Relation Learning (MBRL). This method assigns soft labels to samples exhibiting semantic ambiguities and optimizes model training by adjusting the loss weights for fine-grained and low-frequency relation samples. Its model-agnostic design facilitates seamless integration with diverse SGG models, enhancing their performance across various relation categories. Our approach is evaluated on widely-used datasets, including Visual Genome and Generalized Question Answering, both with over 100,000 images, providing rich visual contexts for scene graph model evaluation. Experimental results show that our method outperforms state-of-the-art approaches on multiple scene graph generation tasks, demonstrating significant improvements in both relation prediction accuracy and the handling of imbalanced data distributions.",Sheng Zhong|Yang Cao|Qiaosen Chen|Jie Gong,South China Normal University|South China Normal University|South China Normal University|South China Normal University,0,Learning with semantic ambiguity for unbiased scene graph generation,https://doi.org/10.7717/peerj-cs.2639,0.0,FALSE,en,TRUE,gold,PeerJ Computer Science,journal,2025-01-23,article
https://openalex.org/W4406778829,,J. Chen|Xiaomeng Wang|Tong Xu|Shiwei Wu,University of Science and Technology of China||University of Science and Technology of China|University of Science and Technology of China,2,Towards Scene-Centric Multi-Level Interest Mining for Video Recommendation,https://doi.org/10.1145/3712600,19.32734649,FALSE,en,FALSE,closed,ACM Transactions on Multimedia Computing Communications and Applications,journal,2025-01-23,article
https://openalex.org/W4406956167,,Lakshita Agarwal|Bindu Verma,Delhi Technological University|Delhi Technological University,1,"Enriching image description generation through multi-modal fusion of VGG16, scene graphs and BiGRU",https://doi.org/10.1007/s00371-024-03790-9,4.77340731,FALSE,en,FALSE,closed,The Visual Computer,journal,2025-01-29,article
https://openalex.org/W4406938057,,Jiayi Tang|Xiaochong Tong|Chunping Qiu|Yuekun Sun|Haoshuai Song|Yaxian Lei|Yi Lei|Congzhou Guo,PLA Information Engineering University|PLA Information Engineering University|PLA Information Engineering University|PLA Information Engineering University|PLA Information Engineering University|PLA Information Engineering University|PLA Information Engineering University|PLA Information Engineering University,1,Remote sensing scene graph generation for improved retrieval based on spatial relationships,https://doi.org/10.1016/j.isprsjprs.2025.01.012,4.77340731,FALSE,en,FALSE,closed,ISPRS Journal of Photogrammetry and Remote Sensing,journal,2025-01-29,article
https://openalex.org/W4407146936,,Hongyun Wang|Jiachen Li|Xiang Xiang|Qing Xie|Yanchun Ma|Yongjian Liu,Wuhan University of Technology|Ministry of Natural Resources|Wuhan University of Technology|Ministry of Natural Resources|Huazhong University of Science and Technology|Wuhan University of Technology|Ministry of Natural Resources|Wuhan University of Technology|Ministry of Natural Resources|Wuhan University of Technology|Ministry of Natural Resources,0,GroupRF: Panoptic Scene Graph Generation with group relation tokens,https://doi.org/10.1016/j.jvcir.2025.104405,0.0,FALSE,en,TRUE,hybrid,Journal of Visual Communication and Image Representation,journal,2025-02-04,article
https://openalex.org/W4409494940,,Jianwei Zhang|Kang Zhou|Junjie Yang|Xiaojian Li,Southern University of Science and Technology|City University of Hong Kong|Chinese Academy of Sciences|Shenzhen Institutes of Advanced Technology|Shenzhen Institutes of Advanced Technology|Chinese Academy of Sciences,0,Latent 3D Scene Graph with Aligned Visual-Language Perception for Object-Goal Navigation,https://doi.org/10.1109/icmcr64890.2025.10962894,0.0,FALSE,en,FALSE,closed,,,2025-02-14,article
https://openalex.org/W4407598244,,Shufei Li|Zhijie Yan|Zuoxu Wang|Yiping Gao,City University of Hong Kong|Huazhong University of Science and Technology|Beihang University|Beihang University|Beihang University|Huazhong University of Science and Technology,11,VLM-MSGraph: Vision Language Model-enabled Multi-hierarchical Scene Graph for robotic assembly,https://doi.org/10.1016/j.rcim.2025.102978,40.88450581,FALSE,en,FALSE,closed,Robotics and Computer-Integrated Manufacturing,journal,2025-02-16,article
https://openalex.org/W4408611586,,Shu‐Kai Hsieh|Huey-Ing Liu,Fu Jen Catholic University|Fu Jen Catholic University,1,Generation of Scene Graph and Semantic Image: A Review and Challenge Ahead,https://doi.org/10.1109/icaiic64266.2025.10920847,4.77340731,FALSE,en,FALSE,closed,,,2025-02-18,review
https://openalex.org/W4407784524,"As a pivotal application of Augmented Reality (AR) technology, AR games empower players to bridge reality with virtuality, offering a distinct and immersive experience set apart from traditional games. However, when creating AR games, one of the most formidable challenges faced by designers pertains to the unpredictability of intricate real-world environments, which hinders crafting naturally integrated scenes where virtual objects harmoniously blend with the players' surroundings. In this paper, we introduce EverywhereAR, a system that is capable of flexibly realizing the designer's idea in various real-world scenes. It provides a designer-friendly Game Scene Template development interface, for designers to quickly graphify their inspirations. To achieve the best AR game scene, this work proposes a highly customizable integration method. According to the integrated AR scene graph, the system will arrange each virtual object in a reasonable position to make the generated game scene look natural. We conducted an experiment to evaluate our system's performance across various game scene templates and real-world environments. Results from the experiment indicated that our system was able to generate AR game scenes matching the quality of scenes manually created by professional designers. In addition, we conducted another experiment to assess the effectiveness and usability of the proposed interface. The experiment results showed that the interface was intuitive and efficient, allowing users to create a simple game scene within one minute.",Jia Liu|Renjie Zhang|Isidro Butaslac|Taishi Sawabe|Yuichiro Fujimoto|Masayuki Kanbara|Hirokazu Kato,Nara Institute of Science and Technology|Nara Institute of Science and Technology|Nara Institute of Science and Technology|Nara Institute of Science and Technology|Nara Institute of Science and Technology|Nara Institute of Science and Technology|Nara Institute of Science and Technology,1,EverywhereAR: A Visual Authoring System for Creating Adaptive AR Game Scenes,https://doi.org/10.1109/tvcg.2025.3544021,4.81974515,FALSE,en,TRUE,hybrid,IEEE Transactions on Visualization and Computer Graphics,journal,2025-02-20,article
https://openalex.org/W4407766431,,Guichang Wu|Qian Zhao|Xiushu Liu,Shanghai University of Electric Power|Shanghai University of Electric Power|People’s Hospital of Rizhao,2,Scene graph sorting and shuffle polishing based controllable image captioning,https://doi.org/10.1007/s11760-025-03921-2,9.54681462,FALSE,en,FALSE,closed,Signal Image and Video Processing,journal,2025-02-20,article
https://openalex.org/W4407825796,"A scene graph is a key image representation in visual reasoning. The generalisability of Scene Graph Generation (SGG) methods is crucial for reliable reasoning and real-world applicability. However, imbalanced training datasets limit this, underrepresenting meaningful visual relationships. Current SGG methods using external knowledge sources face limitations due to these imbalances or restricted relationship coverage, impacting their reasoning and generalisation capabilities. We propose a novel neurosymbolic approach that integrates data-driven object detection with heterogeneous knowledge graph-based object refinement and zero-shot relationship retrieval, highlighting the loosely coupled synergy between neural and symbolic components. This combination addresses the limitations of imbalanced training datasets in scene graph generation and enables effective prediction of unseen visual relationships. Objects are detected using a region-based deep neural network and refined based on their positional and structural similarity, followed by retrieval of pairwise visual relationships using a heterogeneous knowledge graph. The redundant and irrelevant visual relationships are discarded based on the similarity of relationship labels and node embeddings. Finally, the visual relationships are interlinked to generate the scene graph. The employed heterogeneous knowledge graph combines diverse knowledge sources, offering rich common sense knowledge about objects and their interactions in the world. Our method, evaluated using the benchmark Visual Genome dataset and zero-shot recall (zR@K) metric, shows a 59.96% improvement over existing state-of-the-art methods, highlighting its effectiveness in generalised SGG. The object refinement step effectively improved the object detection performance by 57.1%. Additional evaluation using the GQA dataset confirms the cross-dataset generalisability of our method. We also compared various knowledge sources and embedding models to determine an optimal combination for zero-shot SGG. The source code is available at https://github.com/jaleedkhan/zsrr-sgg.",Muhammad Jaleed Khan|John G. Breslin|Edward Curry,Ollscoil na Gaillimhe – University of Galway|Ollscoil na Gaillimhe – University of Galway|Trials Methodology Research Network|Ollscoil na Gaillimhe – University of Galway|Trials Methodology Research Network,3,KnowZRel: Common Sense Knowledge-Based Zero-Shot Relationship Retrieval for Generalized Scene Graph Generation,https://doi.org/10.1109/tai.2025.3544177,14.45923544,FALSE,en,TRUE,hybrid,IEEE Transactions on Artificial Intelligence,journal,2025-02-21,article
https://openalex.org/W4409262610,,Thanh-Son Nguyen|Hong Yang|Basura Fernando,"Institute of High Performance Computing|Agency for Science, Technology and Research|Agency for Science, Technology and Research|Institute of High Performance Computing|Institute of High Performance Computing|Agency for Science, Technology and Research",0,Effective Scene Graph Generation by Statistical Relation Distillation,https://doi.org/10.1109/wacv61041.2025.00816,0.0,FALSE,en,FALSE,closed,,,2025-02-26,article
https://openalex.org/W4409760891,,Taewook Ha|Selin Choi|Seonji Kim|Dooyoung Kim|Woontack Woo,Korea Advanced Institute of Science and Technology|Korea Advanced Institute of Science and Technology|Korea Advanced Institute of Science and Technology|Korea Advanced Institute of Science and Technology|Korea Advanced Institute of Science and Technology,0,Human-Scene Interaction Data Generation with Virtual Environment using User-Centric Scene Graph,https://doi.org/10.1109/vrw66409.2025.00357,0.0,FALSE,en,FALSE,closed,,,2025-03-08,article
https://openalex.org/W4408347185,,Jonghwan Hong|Seonghyeok Noh|Bonhwa Ku|Hanseok Ko,Korea University|Korea University|Korea University|Korea University,0,Less is more: Efficient Scene Graph Generation with reparameterization,https://doi.org/10.1109/icassp49660.2025.10888396,0.0,FALSE,en,FALSE,closed,,,2025-03-12,article
https://openalex.org/W4408351779,,Jinghang Chen|Chi Zhang|Yuehu Liu|Le Wang,Xi'an Jiaotong University|Xi'an Jiaotong University|Xi'an Jiaotong University|Xi'an Jiaotong University,2,Semantic Graph Embedded Energy Minimization Learning for Scene Graph Generation,https://doi.org/10.1109/icassp49660.2025.10889599,19.32734649,FALSE,en,FALSE,closed,,,2025-03-12,article
